BTF_ID,Station,Unit,BTF Date,BTF Time,BTF Weight,BTF Prim Sec,Region,Sub-region,Sub-sub-region,Locn along tube,Feature,Offset ID,El,Tube,Tube circuit,Tube pass,Failure mode,FM_Group,FM_Detail,Notes,Butt weld count,Notes Secondary Damage,External release,Event driven,BTF date retrospective,BTF time retrospective,Survey locn,Date of Last Inspection,Outage Code,Outage type,Outage DateTime Start,Outage dateTime Finish,LOA op derate,LOA run-down,LOA outage,LOA run-up,LOA masked,LOA $,Notes Outage LOA,Plant Failure Report,BTF Report
LY1_1994-08-03_Evap,LY,LY1,3/08/1994,,1,1,Evap,WW: Rear,Sloping,Floor 02,Offset,SB 0207,,T138,,,Rupture,Erosion,Erosion: Sootblower,Offset tube no 1,,RHS straight tube,,,,,WW_SlopingWall_WaterBlower_offsets,,,,5/08/1994 20:00,7/08/1994 22:00,,,,,,,,,
LY1_1994-07-22_Evap,LY,LY1,22/07/1994,,1,1,Evap,WW: RHS (E),,Floor 05,Offset,SB 0503,,T024,,,Rupture,Erosion,Erosion: Sootblower,3 tubes in total replaced using window welds,,RHS straight tube PW,,,,,WW_Furn_Waterblower_offset_vertical_walls,,,,,,,,,,,,,,
LY3_1994-06-24_Econ,LY,LY3,24/06/1994,,1,1,Econ,Lower bank,,SBL A-B,?,,E127,T01,,,Rupture,Erosion,Erosion: Sootblower,Reported that sb 1810 had been stuck in.,,,,,,,Econ_SB_Lane_LB,,,,,,,,,,,,,,
LY3_1994-05-13_Evap,LY,LY3,13/05/1994,,1,1,Evap,WW: Rear,,Floor 03,Offset,SB 0308,,T273,,,,Misc,Misc: Mechanical damage,Offset tube no 1,,,,,,,WW_Furn_Waterblower_offset_vertical_walls,,,,,,,,,,,,,,
LY3_1994-04-13_Evap,LY,LY3,13/04/1994,,1,1,Evap,WW: LHS (W),,Floor 07,Offset,SB 0708,,T162,,,,Misc,Misc: Mechanical damage,Offset tube no 1,,,,,,,WW_Furn_Waterblower_offset_vertical_walls,,,,,,,,,,,,,,
LY1_1994-03-19_Evap,LY,LY1,19/03/1994,,1,1,Evap,WW: Rear,,Floor 09,Straight,SB 0914,,T116,,,Rupture,Erosion,Erosion: Sootblower,,,,,,,,WW_Furn_Waterblower_offset_vertical_walls,,,,,,,,,,,,,,
LY2_1994-03-01_Econ,LY,LY2,1/03/1994,,1,1,Econ,Middle bank,,Vertical leg,Weld: Butt,,E111,T09,,,Defective weld,Quality,Quality: Welding,Weld defect on vertical leg of tube.,,"111.9, 112.10, 113.10",,,,,Econ_butt_welds,,,Forced,,,,,,,,,,,
LY4_1994-01-14_RH,LY,LY4,14/01/1994,,1,1,RH,RH2,Upper Bank,SBL A-B,Adj wall,,E01,T08,,,Pitting,Erosion,Erosion: Sootblower,2.8 also failed to same mechanism,,,,,,,RH2_SB_Lane_UB,,,Forced,14/01/1994 11:01,15/01/1994 14:07,,,14.21,,,,,,
LY4_1993-11-07_SH,LY,LY4,7/11/1993,,1,1,SH,SH2,Upper Bank,SBL E-F,Acoustic baffle,,E034,T09,,,Rupture,Erosion,Erosion: Sootblower,Bottom of top bank,,,,,,,SH2_adj_Baffle,,,,,,,,,,,,,,
LY3_1993-10-26_SH,LY,LY3,26/10/1993,,1,1,SH,SH3,Lower Bank,Bif: Outlet,Bif,,E55,T02,,,Rupture,Creep rupture,Creep: Short term — Starvation/Blockage,Spray nozzel adrift,,,,,,,SH3_outlet_bifs,,,,,,,,,,,,,,
LY2_1993-10-14_Econ,LY,LY2,14/10/1993,,1,1,Econ,Header: Inlet,,Stub: Inlet,Stub fin,,E059,T01,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,Econ inlet hdr crack repair,,,,,,,,,,,,,,,,,,,,,
LY3_1993-09-29_SH,LY,LY3,29/09/1993,,1,1,SH,SH2,Lower Bank,?,Acoustic baffle,,E115,T01,,,Rupture,Erosion,Erosion: Sootblower,Secondary damage to other s/h and r/h tubing approx 30 welds,,,,,,,SH2_adj_Baffle,,,,,,,,,,,,,,
LY4_1993-08-15_Evap,LY,LY4,15/08/1993,,1,1,Evap,WW,WW RHS (E),Floor 17,Offset,SB 1702,,?,,,,Unknown,Unknown: ?,"Repairs to sb offset, 1702, 1704 plus secondary damage",,,,,,,WW_SB_Offsets,,,,,,,,,,,,,,
LY3_1993-07-06_Evap,LY,LY3,6/07/1993,,1,1,Evap,WW: LHS (W),,Floor 06,Offset,SB 0607,,T036,,,,Misc,Misc: Mechanical damage,Offset tube no 1,,,,,,,WW_Furn_Waterblower_offset_vertical_walls,,,,,,,,,,,,,,
LY3_1993-07-03_Evap,LY,LY3,3/07/1993,,1,1,Evap,WW: Rear,Sloping,Floor 02,Offset,SB 0207,,T138,,,Rupture,Erosion,Erosion: Sootblower,Offset tube no 1,,,,,,,WW_SlopingWall_WaterBlower_offsets,,,,,,,,,,,,,,
LY1_1993-04-07_Evap,LY,LY1,7/04/1993,,1,1,Evap,WW: Rear,,Floor 07,Offset,SB 0712,,T273,,,Rupture,Erosion,Erosion: Sootblower,,,Tube 274,,,,,WW_Furn_Waterblower_offset_vertical_walls,,,,,,,,,,,,,,
LY1_1992-08-27_SH,LY,LY1,27/08/1992,,1,1,SH,SH3,Lower Bank,?,Foreign object,,E18,T15,,,Rupture,Creep rupture,Creep: Short term — Starvation/Blockage,"El at mid header. Assume foreign object at inlet. Sdm 20-Non-2019
SH3 outlet bifurcation tube leak",,,,,,,SH3_SB_Lane_LB,,,,,,,,,,,,,,
LY2_1992-08-11_RH,LY,LY2,11/08/1992,,1,1,RH,RH1,Upper Bank,,Tail,,Tail 03,T08,,,Rupture,Erosion,Erosion: Fly-ash,,,,,,,,RH1_Tail_Bif_Inlet,,,Forced,,,,,,,,,,,
LY3_1992-07-21_Evap,LY,LY3,21/07/1992,,1,1,Evap,WW,,?,?,,,?,,,,Unknown,Unknown: ?,,,,,,,,,,,,,,,,,,,,,,
LY3_1992-07-10_Evap,LY,LY3,10/07/1992,,1,1,Evap,WW: LHS (W),,Floor 09,Offset,SB 0910,,?,,,,Unknown,Unknown: ?,,,,,,,,WW_Furn_Waterblower_offset_vertical_walls,,,,,,,,,,,,,,
LY1_1992-07-10_Evap,LY,LY1,10/07/1992,,1,1,Evap,WW: LHS (W),,Floor 09,Offset,SB 0910,,T113,,,Rupture,Erosion,Erosion: Sootblower,Offset tube no 1,,,,,,,WW_Furn_Waterblower_offset_vertical_walls,,,,,,,,,,,,,,
LY2_1992-06-10_Evap,LY,LY2,10/06/1992,,1,1,Evap,WW: Rear,,Floor 08,Offset,SB 0814,,T112,,,Rupture,Erosion,Erosion: Sootblower,Offset tube no 1,,,,,,,WW_Furn_Waterblower_offset_vertical_walls,,,,,,,,,,,,,,
LY1_1992-06-01_RH,LY,LY1,1/06/1992,,1,1,RH,RH1,Upper Bank,,Tail,,Tail 02,T08,,,Rupture,Erosion,Erosion: Fly-ash,SH3 O/L bif repairs & repair at RH11 Inlet from outside erosion.,,,,,,,RH1_Tail_Bif_Inlet,,,,,,,,,,,,,,
LY3_1992-04-13_SH,LY,LY3,13/04/1992,,1,1,SH,SH3,Lower Bank,Bif: Outlet,Bif,,?,?,,,,Unknown,Unknown: ?,,,,,,,,SH3_outlet_bifs,,,,,,,,,,,,,,
LY3_1992-01-02_Evap,LY,LY3,2/01/1992,,1,1,Evap,WW: Rear,Sloping,WW RHS (E) T259,Scallop plate,,,T296,,,Crack,Unknown,Unknown: ?,,,,,,,,WW_SlopingWall_Sloping_Walls,,,,,,,,,,,,,,
LY3_1991-12-18_Evap,LY,LY3,18/12/1991,,1,1,Evap,WW: LHS (W),,Floor 03,Offset,SB 0305,,T036,,,Mechanical damage,Misc,Misc: Mechanical damage,Offset tube no 1,,,,,,,WW_Furn_Waterblower_offset_vertical_walls,,,,,,,,,,,,,,
LY1_1991-10-27_Evap,LY,LY1,27/10/1991,,1,1,Evap,WW: LHS (W),,Floor 08,Offset,SB 0809,,T039,,,Rupture,Erosion,Erosion: Sootblower,Offset tube no 1,,4 straight tubes,,,,,WW_Furn_Waterblower_offset_vertical_walls,,,,,,,,,,,,,,
LY1_1991-08-30_SH,LY,LY1,30/08/1991,,1,1,SH,SH3,Lower Bank,,Bif,,E56,T01,,,Rupture,Creep rupture,Creep: Short term — Starvation/Blockage,assume bif,,,,,,,SH3_ShortTermCreep,,,,,,,,,,,,,,
LY2_1991-04-03_Econ,LY,LY2,3/04/1991,,1,1,Econ,Header: Inlet,,Stub: Inlet,Stub,,E004,T01,,,Rupture,Corrosion - pitting/wastage,Corrosion: Bore-side — FAC,,,,,,,,,,,,,,,,,,,,,,
LY1_1991-03-23_Evap,LY,LY1,23/03/1991,,1,1,Evap,WW: LHS (W),,Floor 03,Offset,SB 0305,,T035,,,Rupture,Erosion,Erosion: Sootblower,Offset tube no 2,,,,,,,WW_Furn_Waterblower_offset_vertical_walls,,,,,,,,,,,,,,
LY3_1990-04-11_Evap,LY,LY3,11/04/1990,,1,1,Evap,WW: LHS (W),,Floor 10,Offset,SB 1010,,T114,,,Rupture,Erosion,Erosion: Sootblower,Offset tube no 2,,,,,,,WW_Furn_Waterblower_offset_vertical_walls,,,,,,,,,,,,,,
LY3_1989-09-24_SH,LY,LY3,24/09/1989,,1,1,SH,SH3,Lower Bank,Bif: Outlet,Bif,,E19,T02,,,Overheating,Creep rupture,Creep: Short term — Starvation/Blockage,,,,,,,,SH3_outlet_bifs,,,,,,,,,,,,,,
LY2_1989-08-05_SH,LY,LY2,5/08/1989,,1,1,SH,SH3,Lower Bank,,Bif,,E56,T10,,,Rupture,Creep rupture,Creep: Short term — Starvation/Blockage,"assume bif
56.9 & 56.10 entire elements removed.",,,,,,,SH3_ShortTermCreep,,,Forced,,,,,,,,,,,
LY2_1989-06-21_SH,LY,LY2,21/06/1989,,1,1,SH,SH3,Lower Bank,Bif: Outlet,Bif,,E56,T01,,,Rupture,Creep rupture,Creep: Short term — Starvation/Blockage,,,Bif 55.1 & 55.2,,,,,SH3_outlet_bifs,,,,,,,,,,,,,,
LY1_1988-03-16_Econ,LY,LY1,16/03/1988,,1,1,Econ,Header: Inlet,,Stub: Inlet,Stub,,?,?,,,Crack,Unknown,Unknown: ?,,,,,,,,,,,,,,,,,,,,,,
LY4_1988-03-06_SH,LY,LY4,6/03/1988,,1,1,SH,SH3,Lower Bank,Bif: Outlet,Bif,,?,?,,,,Unknown,Unknown: ?,,,,,,,,SH3_outlet_bifs,,,,,,,,,,,,,,
LY2_1987-07-22_SH,LY,LY2,22/07/1987,,1,1,SH,SH1,Header: Outlet,,Stub,,E19,T03,,,Crack,Cracking: Fatigue/Creep/SCC/Corr-fat/etc,Cracking: Thermal-fatigue,,,,,,,,SH1_Outlet_Header_Stub,,,,,,,,,,,,,,
